PhraseId	Phrase	Sentiment
206676	by keeping these thoughts hidden as	2
206677	keeping these thoughts hidden as	2
206678	keeping	2
206679	these thoughts hidden as	2
206680	these thoughts	2
206681	hidden as	2
206682	-LRB- Quills -RRB- did by showing them	2
206683	-LRB- Quills -RRB-	2
206684	Quills -RRB-	2
206685	did by showing them	2
206686	by showing them	2
206687	showing them	2
206688	This is n't a `` Friday '' worth waiting for .	4
206689	is n't a `` Friday '' worth waiting for .	4
206690	is n't a `` Friday '' worth waiting for	4
206691	a `` Friday '' worth waiting for	4
206692	a `` Friday '' worth	2
206693	`` Friday '' worth	2
206694	Friday '' worth	2
206695	'' worth	3
206696	waiting for	2
206697	There has always been something likable about the Marquis de Sade .	2
206698	has always been something likable about the Marquis de Sade .	2
206699	has always been something likable about the Marquis de Sade	2
206700	been something likable about the Marquis de Sade	2
206701	something likable about the Marquis de Sade	2
206702	something likable	2
206703	about the Marquis de Sade	2
206704	Punish the vehicle to adore the star .	2
206705	Punish the vehicle to adore the star	2
206706	Punish	2
206707	the vehicle to adore the star	2
206708	vehicle to adore the star	2
206709	to adore the star	2
206710	adore the star	2
206711	adore	2
206712	the star	2
206713	Unfortunately , it 's not silly fun unless you enjoy really bad movies .	1
206714	, it 's not silly fun unless you enjoy really bad movies .	1
206715	it 's not silly fun unless you enjoy really bad movies .	1
206716	's not silly fun unless you enjoy really bad movies .	1
206717	's not silly fun unless you enjoy really bad movies	1
206718	's not silly fun	1
206719	silly fun	1
206720	unless you enjoy really bad movies	1
206721	you enjoy really bad movies	2
206722	enjoy really bad movies	2
206723	really bad movies	2
206724	The pacing is glacial , the screenplay is stiff as a board , and things heat up only in the movie 's final scenes .	2
206725	The pacing is glacial , the screenplay is stiff as a board , and things heat up only in the movie 's final scenes	2
206726	The pacing is glacial , the screenplay is stiff as a board , and	2
206727	The pacing is glacial , the screenplay is stiff as a board ,	2
206728	The pacing is glacial	2
206729	The pacing	2
206730	is glacial	2
206731	glacial	2
206732	, the screenplay is stiff as a board ,	2
206733	the screenplay is stiff as a board ,	2
206734	the screenplay is stiff as a board	2
206735	is stiff as a board	2
206736	stiff as a board	2
206737	as a board	2
206738	a board	2
206739	board	2
206740	things heat up only in the movie 's final scenes	2
206741	heat up only in the movie 's final scenes	2
206742	heat up only	2
206743	up only	2
206744	in the movie 's final scenes	2
206745	the movie 's final scenes	2
206746	final scenes	2
206747	I 'm just too bored to care .	2
206748	'm just too bored to care .	2
206749	'm just too bored to care	2
206750	'm just	2
206751	too bored to care	2
206752	bored to care	2
206753	to care	2
206754	I wonder what the reaction of Israelis will be to this supposedly evenhanded presentation .	2
206755	wonder what the reaction of Israelis will be to this supposedly evenhanded presentation .	2
206756	wonder what the reaction of Israelis will be to this supposedly evenhanded presentation	2
206757	what the reaction of Israelis will be to this supposedly evenhanded presentation	2
206758	the reaction of Israelis will be to this supposedly evenhanded presentation	2
206759	the reaction of Israelis	2
206760	the reaction	2
206761	of Israelis	2
206762	Israelis	2
206763	will be to this supposedly evenhanded presentation	2
206764	be to this supposedly evenhanded presentation	2
206765	to this supposedly evenhanded presentation	2
206766	this supposedly evenhanded presentation	2
206767	supposedly evenhanded presentation	2
206768	supposedly evenhanded	2
206769	evenhanded	2
206770	In an effort , I suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy .	2
206771	In an effort	2
206772	an effort	2
206773	, I suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy .	2
206774	I suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy .	2
206775	I suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy	2
206776	I suspect , not	2
206777	I suspect ,	2
206778	I suspect	2
206779	suspect	2
206780	to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy	1
206781	to offend by appearing either too serious or too lighthearted	1
206782	offend by appearing either too serious or too lighthearted	1
206783	by appearing either too serious or too lighthearted	1
206784	appearing either too serious or too lighthearted	1
206785	either too serious or too lighthearted	1
206786	too serious or too lighthearted	2
206787	too serious or	2
206788	too serious	2
206789	too lighthearted	2
206790	, it offends by just being wishy-washy	2
206791	it offends by just being wishy-washy	2
206792	offends by just being wishy-washy	2
206793	offends	2
206794	by just being wishy-washy	2
206795	just being wishy-washy	2
206796	being wishy-washy	2
206797	wishy-washy	2
206798	A provocative movie about loss , anger , greed , jealousy , sickness and love .	2
206799	A provocative movie about loss , anger , greed , jealousy , sickness and love	2
206800	A provocative movie	2
206801	provocative movie	2
206802	about loss , anger , greed , jealousy , sickness and love	2
206803	loss , anger , greed , jealousy , sickness and love	2
206804	, anger , greed , jealousy , sickness and love	2
206805	anger , greed , jealousy , sickness and love	2
206806	, greed , jealousy , sickness and love	2
206807	greed , jealousy , sickness and love	2
206808	greed	2
206809	, jealousy , sickness and love	2
206810	jealousy , sickness and love	2
206811	, sickness and love	1
206812	sickness and love	1
206813	sickness and	2
206814	sickness	2
206815	Like old myths and wonder tales spun afresh .	2
206816	Like old myths and wonder	2
206817	old myths and wonder	2
206818	myths and wonder	2
206819	myths and	2
206820	myths	2
206821	tales spun afresh .	2
206822	spun afresh .	2
206823	spun afresh	2
206824	afresh	2
206825	A frustrating combination of strained humor and heavy-handed sentimentality .	2
206826	A frustrating combination of strained humor and heavy-handed sentimentality	2
206827	A frustrating combination	2
206828	frustrating combination	2
206829	of strained humor and heavy-handed sentimentality	2
206830	strained humor and heavy-handed sentimentality	2
206831	strained humor and	2
206832	strained humor	2
206833	heavy-handed sentimentality	2
206834	Dragonfly has no atmosphere , no tension -- nothing but Costner , flailing away .	1
206835	has no atmosphere , no tension -- nothing but Costner , flailing away .	1
206836	has no atmosphere , no tension -- nothing but Costner , flailing away	1
206837	has no atmosphere , no tension -- nothing but Costner ,	1
206838	has no atmosphere , no tension -- nothing but Costner	1
206839	no atmosphere , no tension -- nothing but Costner	1
206840	no atmosphere ,	2
206841	no atmosphere	2
206842	no tension -- nothing but Costner	2
206843	no tension --	2
206844	no tension	2
206845	nothing but Costner	2
206846	but Costner	2
206847	flailing away	3
206848	flailing	2
206849	Awkward but sincere and , ultimately , it wins you over .	2
206850	Awkward but sincere and	2
206851	Awkward but sincere	2
206852	Awkward but	2
206853	, ultimately , it wins you over .	4
206854	ultimately , it wins you over .	4
206855	Obvious politics and rudimentary animation reduce the chances that the appeal of Hey Arnold !	2
206856	Obvious politics and rudimentary animation	2
206857	Obvious politics and	2
206858	Obvious politics	2
206859	rudimentary animation	2
206860	rudimentary	2
206861	reduce the chances that the appeal of Hey Arnold !	2
206862	reduce the chances that the appeal of Hey Arnold	2
206863	the chances that the appeal of Hey Arnold	2
206864	the chances	2
206865	that the appeal of Hey Arnold	2
206866	the appeal of Hey Arnold	2
206867	the appeal	2
206868	of Hey Arnold	2
206869	This is pretty dicey material .	2
206870	is pretty dicey material .	2
206871	is pretty dicey material	2
206872	pretty dicey material	2
206873	dicey material	2
206874	dicey	2
206875	Despite its good nature and some genuinely funny moments , Super Troopers suffers from a bad case of arrested development .	3
206876	Despite its good nature and some genuinely funny moments	3
206877	its good nature and some genuinely funny moments	3
206878	its good nature and	3
